train_acc,train_loss,val_acc,val_loss
0.7628700000000002,0.763521,0.8567721518987342,0.4184048
0.86426,0.3799774,0.8714556962025316,0.3523664
0.8792000000000001,0.33187824,0.8768987341772153,0.34024918
0.8867200000000001,0.30381334,0.8711392405063291,0.3424673
0.89374,0.28175202,0.8780379746835444,0.31561255
0.89938,0.26493418,0.8897468354430379,0.30849594
0.9038100000000001,0.24729112,0.8846202531645571,0.31723768
0.9088900000000001,0.23188135,0.885253164556962,0.32725328
0.9134500000000001,0.21802814,0.8887974683544304,0.32274103
0.91853,0.20470327,0.8801265822784811,0.3522258
0.92328,0.18999976,0.8865822784810126,0.34117824
0.92591,0.18009666,0.8891772151898735,0.35060012
0.9298899999999999,0.1696445,0.8841772151898734,0.36891007
0.9343799999999999,0.15913604,0.8850000000000001,0.3905052
0.93796,0.14960699,0.8799367088607597,0.39503095
0.94219,0.13872567,0.8825316455696203,0.4232734
0.94301,0.13574041,0.8801898734177215,0.4494735
0.9468799999999999,0.12740488,0.8798101265822786,0.46172696
0.9490899999999999,0.12126873,0.8751265822784813,0.45302147
0.9523499999999999,0.114445224,0.8780379746835443,0.46602365
0.9536,0.110887006,0.8782911392405064,0.4811269
0.9574600000000001,0.103063576,0.8791139240506328,0.5152846
0.95718,0.102696046,0.8777215189873419,0.5049851
0.9602,0.09590428,0.8778481012658227,0.54835063
0.9608399999999999,0.09419157,0.8805696202531645,0.5578674
0.96348,0.087244935,0.8767721518987341,0.55088437
0.9638000000000001,0.08826989,0.8754430379746837,0.60031563
0.96464,0.08664201,0.8779746835443037,0.5740713
0.9679000000000001,0.07849104,0.8764556962025316,0.6119067
0.9667,0.08121241,0.8775316455696203,0.6016353
0.96872,0.075855926,0.8745569620253165,0.6371487
0.96949,0.07420496,0.8755696202531645,0.6330266
0.9718100000000002,0.0696378,0.8746835443037976,0.67218703
0.97084,0.07348506,0.874746835443038,0.6562855
0.9723700000000001,0.06782219,0.8729113924050632,0.68587023
0.9747300000000001,0.06318586,0.8728481012658226,0.690659
0.9747100000000001,0.062536776,0.8736708860759493,0.7124124
0.97519,0.06186902,0.8739873417721521,0.7263678
0.9764200000000001,0.059515785,0.8712658227848101,0.788842
0.97533,0.062054705,0.8722151898734177,0.71629673
0.9782800000000001,0.055148106,0.8720253164556963,0.74620056
0.9783800000000001,0.056068614,0.8713291139240505,0.77260023
0.98007,0.05196005,0.8694303797468355,0.7835547
0.9785400000000002,0.054861717,0.8679746835443037,0.7977449
0.9817,0.04940523,0.8727215189873417,0.80175984
0.97999,0.051084284,0.8710126582278481,0.77788836
0.9822100000000001,0.046932004,0.8746835443037974,0.7829406
0.9822000000000001,0.04672318,0.8718987341772151,0.84840405
0.98146,0.047710255,0.8686075949367089,0.81705564
0.9829700000000001,0.044913787,0.8732911392405063,0.8543939
0.9832700000000002,0.043360148,0.871392405063291,0.8375136
0.98319,0.045366928,0.8693670886075948,0.8663751
0.98394,0.04262259,0.8749367088607596,0.86064845
0.9870900000000001,0.034992307,0.8691139240506328,0.8948892
0.9835700000000002,0.04404046,0.8717088607594936,0.8560754
0.9853500000000002,0.03996608,0.8710759493670885,0.8916475
0.9865100000000001,0.036200278,0.870506329113924,0.90420926
0.9842300000000002,0.04291787,0.8738607594936708,0.85890025
0.9871800000000001,0.03564078,0.8636708860759492,0.86705357
0.9867900000000001,0.036350165,0.8744936708860761,0.8786996
0.9886300000000001,0.03209764,0.8726582278481012,0.9843163
0.9856600000000001,0.039143637,0.8744936708860757,0.89402866
0.9885800000000001,0.03108328,0.8687974683544303,0.9473536
0.9876100000000001,0.034388818,0.8694303797468355,0.9730742
0.9872000000000001,0.035841245,0.8725949367088608,0.9289887
0.9898500000000001,0.028348975,0.8709493670886075,0.9295154
0.9881400000000001,0.032754812,0.8684177215189872,0.97071743
0.9887400000000002,0.030312702,0.87,0.9677659
0.9892900000000001,0.03027031,0.874113924050633,1.0042675
0.9890699999999999,0.030447105,0.8704430379746836,1.0195359
0.98885,0.032409597,0.8715189873417721,0.95170265
0.9900200000000001,0.028090486,0.8720253164556963,0.97667754
0.9896000000000001,0.029478868,0.8709493670886077,0.9203441
0.9894400000000001,0.029234018,0.8727215189873417,1.0188856
0.9897900000000001,0.02772473,0.8698101265822783,0.94938505
0.99028,0.02774714,0.8708227848101266,0.95806694
0.9893300000000002,0.030102564,0.8743670886075949,0.9592413
0.9916600000000001,0.023795256,0.8742405063291139,0.979091
0.98873,0.031309072,0.8724050632911393,0.9618445
0.9914000000000001,0.024545431,0.8695569620253165,1.0312976
0.9906100000000001,0.02658958,0.8722784810126581,0.94412714
0.9907200000000002,0.025719684,0.8731645569620253,1.026606
0.9905100000000001,0.027163303,0.8735443037974684,0.9730524
0.9913800000000001,0.025725838,0.8710126582278481,0.95786643
0.99134,0.025711523,0.8689873417721518,0.98875237
0.9909300000000001,0.026740784,0.8732911392405063,0.972044
0.99133,0.023979854,0.8725316455696202,0.9628603
0.9910900000000001,0.024712617,0.8744936708860759,1.042813
0.9911500000000001,0.02559779,0.8722784810126581,1.0394533
0.9908600000000001,0.026356596,0.8698101265822785,1.0003484
0.99167,0.024242556,0.8708227848101264,1.0045935
0.9916100000000001,0.024357991,0.8744303797468355,0.9840519
0.9906400000000001,0.026156746,0.873607594936709,1.0378507
0.9926800000000001,0.021124344,0.8696202531645572,1.0218534
0.9915900000000002,0.023330102,0.8718354430379747,0.9827428
0.99178,0.023787295,0.8681012658227848,1.011231
0.99095,0.025654173,0.8720253164556964,1.0250936
0.99216,0.023165718,0.8708227848101264,0.9925939
0.9926200000000002,0.02015057,0.8741139240506326,1.023024
0.9911200000000001,0.024971943,0.8740506329113924,1.033887
