train_acc,train_loss,val_acc,val_loss
0.42184000000000005,2.0701964,0.6686538461538463,1.1091377
0.71778,0.9148235,0.7539102564102566,0.7750509
0.77517,0.709217,0.7823717948717949,0.6701995
0.79695,0.62513816,0.7936538461538464,0.62074655
0.8139799999999999,0.5659648,0.8211538461538461,0.54115
0.82523,0.5275385,0.8332051282051282,0.49560684
0.8346200000000001,0.49380982,0.8369871794871795,0.47636706
0.84056,0.47340477,0.8460256410256412,0.45059073
0.8450599999999999,0.45486757,0.8494230769230768,0.44888476
0.8485999999999999,0.44173446,0.8512820512820514,0.42502546
0.8523200000000001,0.430661,0.8503846153846152,0.4225955
0.85824,0.41260526,0.8501282051282052,0.43098748
0.85934,0.4049838,0.8544230769230768,0.40653673
0.86182,0.39481363,0.8572435897435897,0.4069634
0.8668500000000001,0.3850786,0.8637179487179488,0.38180345
0.86736,0.37907556,0.8664102564102564,0.38877204
0.87058,0.36989653,0.8684615384615386,0.37975252
0.87079,0.3655495,0.8696794871794873,0.37852502
0.87263,0.35984093,0.8742948717948719,0.36046267
0.8754399999999998,0.35202447,0.868076923076923,0.3697277
0.87729,0.346352,0.8666666666666666,0.37488562
0.8787,0.343051,0.8721794871794872,0.36241278
0.87949,0.33485806,0.8769230769230768,0.34695804
0.88107,0.3308471,0.8758333333333331,0.3532536
0.88324,0.32537574,0.8728846153846155,0.35528898
0.88389,0.32471302,0.8648076923076923,0.3679311
0.88502,0.31924304,0.876794871794872,0.3465598
0.8862300000000001,0.31522974,0.8799999999999998,0.3437238
0.88835,0.31007683,0.8825000000000001,0.33928978
0.8872599999999999,0.30713814,0.8831410256410255,0.33502308
0.8885000000000001,0.3032483,0.8725641025641026,0.35771593
0.89067,0.2989212,0.8747435897435898,0.33975384
0.8913300000000001,0.29605585,0.8812820512820514,0.33472285
0.8927200000000001,0.2920866,0.8799358974358975,0.3364179
0.89323,0.28750446,0.8817307692307693,0.33613068
0.89503,0.28491047,0.8819230769230768,0.3314362
0.8952,0.28156307,0.8793589743589744,0.3451483
0.89607,0.2785985,0.8832051282051282,0.3337776
0.89701,0.27633023,0.877371794871795,0.35047162
0.89809,0.27418682,0.877948717948718,0.33602732
0.89836,0.27095768,0.8874358974358976,0.33013338
0.89988,0.26799396,0.8825641025641026,0.3322143
0.9010699999999999,0.26332763,0.8817948717948716,0.33267733
0.90059,0.2618407,0.8833333333333332,0.32838124
0.90122,0.2585472,0.8818589743589745,0.33559397
0.90255,0.25546196,0.8849358974358973,0.3291914
0.90413,0.2528118,0.8752564102564102,0.34458897
0.9033700000000001,0.25177205,0.8823076923076923,0.3421934
0.9063699999999999,0.24639869,0.8822435897435897,0.33520523
0.90603,0.24416593,0.8807692307692309,0.34299743
0.9068099999999999,0.24284036,0.8826282051282052,0.338946
0.9083,0.24017204,0.881923076923077,0.3398815
0.9088200000000001,0.23599994,0.883846153846154,0.33858842
0.9103600000000001,0.23335418,0.8806410256410258,0.3445392
0.9099700000000001,0.23337948,0.8816666666666668,0.3366119
0.9108299999999999,0.22935015,0.8857051282051281,0.3420229
0.91235,0.22497194,0.8824358974358975,0.3439112
0.9128600000000001,0.22306204,0.8835256410256411,0.34509742
0.91267,0.22339667,0.8792948717948719,0.3500665
0.91495,0.21915244,0.882051282051282,0.34872484
0.91533,0.21594498,0.8833333333333334,0.34931293
0.9145800000000001,0.21819958,0.884551282051282,0.34031087
0.91478,0.21461868,0.8819871794871795,0.3537607
0.91626,0.21165039,0.8784615384615382,0.36542115
0.9163300000000001,0.21000294,0.8681410256410257,0.39051634
0.9182400000000001,0.2067379,0.8837179487179488,0.36617646
0.91801,0.20638424,0.8851923076923075,0.35198826
0.9185999999999999,0.20497686,0.8810897435897436,0.3512759
0.91966,0.20095028,0.8797435897435898,0.37057588
0.92001,0.19974896,0.8816025641025641,0.36162668
0.9203000000000001,0.19843775,0.8807692307692306,0.37196466
0.9206799999999999,0.19604391,0.8787179487179486,0.3681649
0.9223199999999999,0.19421911,0.8803205128205125,0.36810535
0.92296,0.19220944,0.8761538461538461,0.37718773
0.92374,0.18891715,0.8767948717948718,0.38019842
0.92334,0.18857072,0.8755128205128206,0.38579732
0.92512,0.18560371,0.88,0.37982935
0.92621,0.18350267,0.883974358974359,0.38025787
0.9251500000000001,0.18352297,0.8785256410256411,0.37908873
0.92559,0.18182193,0.8847435897435896,0.3827174
0.92549,0.18026882,0.8803205128205127,0.39306274
0.9272,0.17865615,0.8750641025641027,0.39886642
0.92849,0.17429751,0.881025641025641,0.39331883
0.9267000000000001,0.17605829,0.8767948717948716,0.40284044
0.9289700000000001,0.1733542,0.8783974358974359,0.39682564
0.93072,0.1685404,0.8754487179487177,0.412064
0.92998,0.16875738,0.8806410256410258,0.40792704
0.92923,0.1711933,0.8816025641025641,0.39141753
0.93097,0.16546477,0.8796153846153846,0.41288146
0.93182,0.16546354,0.877371794871795,0.41175303
0.9316599999999999,0.16368881,0.8787820512820511,0.41360542
0.9317799999999999,0.1644195,0.8777564102564103,0.41954085
0.93271,0.16125734,0.8746153846153848,0.42921755
0.93508,0.15667206,0.8773717948717947,0.43502104
0.9361900000000001,0.154234,0.8785897435897437,0.4335489
0.93534,0.15466,0.8780128205128207,0.4244419
0.93511,0.15648203,0.8755769230769231,0.44789422
0.9366400000000001,0.15363602,0.8744871794871796,0.4583177
0.93714,0.15054555,0.8796794871794871,0.44807777
0.93536,0.15382077,0.8789102564102563,0.45178148
