train_acc,train_loss,val_acc,val_loss
0.7067599999999999,0.93192625,0.8200632911392405,0.5135022
0.84244,0.44497052,0.8586075949367087,0.39764857
0.86219,0.3793239,0.8651898734177215,0.3731543
0.87224,0.34609115,0.8607594936708859,0.37306184
0.8804099999999999,0.3197998,0.8730379746835443,0.34207115
0.8855799999999999,0.3031131,0.8813291139240507,0.33507928
0.89206,0.28437904,0.8782911392405062,0.34368
0.8939699999999999,0.273288,0.8815189873417721,0.32538697
0.8985500000000001,0.26006487,0.8830379746835442,0.3307215
0.90346,0.24831365,0.8845569620253164,0.33313814
0.9065799999999999,0.23873371,0.8826582278481013,0.3425475
0.90901,0.22856529,0.8862025316455698,0.33401135
0.91273,0.2172666,0.8865822784810126,0.34439334
0.9146500000000001,0.21137232,0.886012658227848,0.350106
0.9169700000000001,0.20498425,0.8818354430379749,0.36596367
0.91908,0.19813222,0.8821518987341772,0.36089185
0.92214,0.18938558,0.885253164556962,0.36435956
0.92342,0.1848344,0.88373417721519,0.37986174
0.9249899999999999,0.17941849,0.8839873417721518,0.3660874
0.9279000000000001,0.173616,0.8845569620253164,0.3879692
0.9294699999999999,0.16900578,0.8828481012658228,0.40502793
0.9312699999999999,0.16413014,0.8820886075949368,0.41020024
0.9328299999999999,0.15962225,0.8823417721518989,0.41460216
0.9344199999999999,0.15503746,0.8827848101265822,0.42182332
0.9361399999999999,0.15093423,0.8851898734177216,0.4212595
0.93787,0.14624079,0.8765189873417722,0.47310668
0.93941,0.14380565,0.8803164556962028,0.4602636
0.9404699999999999,0.14067307,0.8840506329113924,0.45778358
0.9413499999999999,0.13794993,0.8806329113924052,0.47709858
0.94323,0.13323078,0.8801265822784811,0.4867233
0.94453,0.13182215,0.875886075949367,0.49712005
0.9464899999999999,0.12939753,0.8768354430379748,0.51762587
0.94713,0.12702408,0.8789240506329115,0.5084152
0.94892,0.123070925,0.8778481012658227,0.5315205
0.94964,0.11921002,0.8824050632911393,0.53927964
0.95039,0.11938829,0.8785443037974684,0.5069907
0.95164,0.1147641,0.8700632911392405,0.583685
0.95356,0.112023614,0.8773417721518988,0.5680053
0.95269,0.11351583,0.8775949367088607,0.5654906
0.95336,0.11263465,0.8763291139240509,0.5640274
0.95528,0.106728256,0.8763924050632913,0.5978727
0.9568,0.10485594,0.8750632911392406,0.5854727
