train_acc,train_loss,val_acc,val_loss
0.56117,1.5642391,0.6937974683544305,1.0181733
0.72023,0.9332256,0.7491772151898735,0.83084905
0.7601200000000001,0.7807002,0.770253164556962,0.7339381
0.78364,0.6961942,0.7755696202531646,0.6952079
0.79756,0.6440775,0.7996835443037976,0.6109879
0.80818,0.6073683,0.8212658227848101,0.5613552
0.8152999999999999,0.5788904,0.8190506329113926,0.5590347
0.82018,0.5584018,0.8244303797468354,0.5418112
0.82736,0.53694737,0.833354430379747,0.5115219
0.8315499999999999,0.519726,0.8336708860759495,0.505867
0.83517,0.50799596,0.839367088607595,0.4856674
0.83872,0.4943278,0.8405063291139241,0.4790623
0.8415600000000001,0.48006985,0.8442405063291138,0.46992344
0.84466,0.47228798,0.8446202531645569,0.45637426
0.8474299999999999,0.46171218,0.8529746835443037,0.44271502
0.84854,0.4524163,0.8479113924050633,0.4473776
0.85289,0.44328606,0.8560126582278481,0.4320907
0.85443,0.43632954,0.8578481012658228,0.42223313
0.85584,0.42840442,0.855886075949367,0.42026722
0.85815,0.42338437,0.8567721518987342,0.42474216
0.85936,0.4162226,0.8634177215189872,0.40871093
0.8613000000000001,0.41044512,0.859746835443038,0.41342336
0.86272,0.4056369,0.8651898734177215,0.39740285
0.86366,0.40070605,0.8620886075949366,0.39696556
0.8663099999999999,0.39519197,0.8648101265822784,0.40873787
0.86701,0.39112934,0.860886075949367,0.3981943
0.86816,0.3865034,0.8584810126582277,0.39711767
0.8693699999999999,0.3837293,0.8706962025316455,0.38332945
0.8706199999999998,0.37794185,0.8690506329113924,0.37633893
0.87062,0.3755683,0.8613291139240504,0.3903192
0.87243,0.37301305,0.8701265822784812,0.3807578
0.8733,0.36901423,0.8690506329113924,0.37360835
0.87446,0.36603588,0.8718354430379747,0.3774625
0.8751700000000001,0.36188054,0.8704430379746836,0.372874
0.87511,0.36107144,0.8727848101265822,0.37130085
0.8761500000000001,0.35706,0.8726582278481012,0.365885
0.87632,0.3564416,0.8727848101265822,0.36722252
0.87813,0.35171518,0.8730379746835443,0.36801624
0.87874,0.34789395,0.8727848101265822,0.37117028
0.8790399999999999,0.34755838,0.8763291139240506,0.36080268
0.88129,0.34395838,0.8744936708860761,0.35907143
0.88006,0.34338447,0.8745569620253163,0.35527405
0.88165,0.3410722,0.8732278481012659,0.3640394
0.8806,0.34001568,0.8759493670886076,0.3558601
0.8826100000000001,0.33636287,0.8711392405063291,0.36518052
0.88231,0.33526126,0.8749367088607596,0.35155544
0.8822300000000001,0.3336742,0.8725316455696204,0.36091354
0.88248,0.3323116,0.8767721518987341,0.3516841
0.88408,0.33000615,0.8717088607594938,0.3615895
0.88458,0.32862774,0.8732278481012659,0.35474783
0.8853,0.3268909,0.8780379746835443,0.34647417
0.8849400000000001,0.32638463,0.8758227848101265,0.3606338
0.88595,0.32452607,0.878354430379747,0.35038632
0.8875700000000001,0.32206544,0.8779746835443036,0.34968495
0.8876300000000001,0.32088673,0.8715189873417722,0.35234562
0.88724,0.32072133,0.8789240506329115,0.34578192
0.88723,0.31907678,0.879746835443038,0.34817612
0.8877999999999999,0.31733158,0.8793037974683545,0.3438333
0.88819,0.31697285,0.8841139240506329,0.33547476
0.8881600000000001,0.3160139,0.8775949367088607,0.35018936
0.8885799999999999,0.3142187,0.8796202531645569,0.34356812
0.88919,0.31346223,0.8834177215189875,0.34104025
0.8901100000000001,0.31145245,0.8799367088607594,0.33782557
0.8896600000000001,0.31033352,0.8787974683544305,0.3382858
0.8901100000000001,0.31061625,0.8849367088607595,0.33306038
0.8904200000000001,0.30798364,0.8775949367088607,0.3500519
0.8911400000000002,0.30822346,0.8809493670886076,0.34043273
0.89137,0.30644476,0.8776582278481012,0.34429926
0.8908400000000001,0.30592626,0.8803164556962025,0.33949196
0.8908700000000002,0.3056934,0.8822151898734176,0.33059895
0.8924000000000001,0.30399096,0.880379746835443,0.34138873
0.89227,0.30278134,0.8800000000000001,0.33644533
0.89348,0.30247444,0.8805063291139241,0.33760887
0.8922,0.30122417,0.8777848101265823,0.34464973
0.8931699999999999,0.3004631,0.8806329113924053,0.33604768
0.89319,0.3005722,0.8816455696202532,0.3342377
0.89357,0.29910368,0.8828481012658228,0.33342287
0.89346,0.2993553,0.8854430379746834,0.32871452
0.89298,0.2980341,0.8809493670886077,0.34053814
0.89446,0.29599634,0.8829113924050633,0.33903885
0.89352,0.29611883,0.8793037974683545,0.34027547
0.8939900000000001,0.2959176,0.8810759493670884,0.33740345
0.8945299999999999,0.295308,0.8818354430379748,0.34238872
0.89466,0.2936013,0.8805063291139241,0.33389223
0.8955299999999999,0.29310894,0.883987341772152,0.3319907
0.89463,0.29242072,0.8835443037974685,0.33609167
0.8945,0.29159346,0.8817088607594937,0.33251432
0.89495,0.2917093,0.8755696202531644,0.34897545
0.89576,0.29017994,0.8850000000000001,0.3294868
0.89604,0.29064462,0.8799999999999998,0.33956495
0.89624,0.2893011,0.884493670886076,0.33211774
0.8961600000000001,0.29028693,0.8815822784810128,0.33903256
0.8954500000000001,0.28854412,0.8827848101265824,0.33065486
0.89675,0.28785095,0.8829113924050633,0.3322704
0.8972,0.28674412,0.8863924050632912,0.3310586
0.89727,0.28655896,0.8828481012658228,0.33617267
0.8980799999999999,0.28530407,0.8841139240506329,0.32753357
0.8974200000000001,0.28582484,0.8874683544303797,0.32768956
0.8962100000000001,0.28570217,0.8817721518987341,0.3389505
0.8976500000000001,0.2846505,0.8831645569620252,0.3306391
